season,playerId,player,team,position,conference,bio_firstName,bio_lastName,bio_height,bio_weight,bio_jersey,bio_position,bio_homeCity,bio_homeState,bio_homeCountry,bio_homeLatitude,bio_homeLongitude,bio_homeCountyFIPS,bio_recruitIds,bio_recruitIds_count,stat_receiving_LONG,stat_receiving_REC,stat_receiving_TD,stat_receiving_YDS,stat_receiving_YPR,stat_interceptions_AVG,stat_interceptions_INT,stat_interceptions_TD,stat_interceptions_YDS,stat_kickReturns_AVG,stat_kickReturns_LONG,stat_kickReturns_NO,stat_kickReturns_TD,stat_kickReturns_YDS,stat_passing_ATT,stat_passing_COMPLETIONS,stat_passing_INT,stat_passing_PCT,stat_passing_TD,stat_passing_YDS,stat_passing_YPA,stat_puntReturns_AVG,stat_puntReturns_LONG,stat_puntReturns_NO,stat_puntReturns_TD,stat_puntReturns_YDS,stat_rushing_CAR,stat_rushing_LONG,stat_rushing_TD,stat_rushing_YDS,stat_rushing_YPC,stat_punting_In_20,stat_punting_LONG,stat_punting_NO,stat_punting_TB,stat_punting_YDS,stat_punting_YPP,stat_kicking_FGA,stat_kicking_FGM,stat_kicking_LONG,stat_kicking_PCT,stat_kicking_PTS,stat_kicking_XPA,stat_kicking_XPM,stat_defensive_PD,stat_defensive_QB_HUR,stat_defensive_SACKS,stat_defensive_SOLO,stat_defensive_TD,stat_defensive_TFL,stat_defensive_TOT,stat_fumbles_FUM,stat_fumbles_LOST,stat_fumbles_REC
2024,5151684,Damari Williams,Kent State,S,MAC,Damari,Williams,72.0,170.0,35.0,S,Lyndhurst,OH,USA,41.520052,-81.488732,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5109663,Dash Dorsey,Kent State,WR,Mid-American,Dash,Dorsey,70.0,175.0,81.0,WR,Naperville,IL,USA,41.7728699,-88.1479278,17043,113161,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
2024,5222394,Dashawn Martin,Kent State,WR,Mid-American,Dashawn,Martin,72.0,170.0,1.0,WR,Springfield,OH,USA,39.9242266,-83.8088172,39023,110750,1.0,27.0,8.0,0.0,108.0,13.5,,,,,22.2,39.0,18.0,0.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2024,4685693,Devin Kargman,Kent State,QB,Mid-American,Devin,Kargman,75.0,225.0,15.0,QB,Camden,NJ,USA,39.9448402,-75.1198911,34007,114397,1.0,,,,,,,,,,,,,,,82.0,45.0,2.0,0.549,3.0,432.0,5.3,,,,,,11.0,12.0,0.0,-31.0,-2.8,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0
2024,5076109,Drew Page,Kent State,OL,MAC,Drew,Page,76.0,330.0,75.0,OL,Noblesville,IN,USA,40.0455918,-86.0085955,18057,113521,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5119841,Dru DeShields,Kent State,QB,MAC,Dru,DeShields,74.0,185.0,12.0,QB,Beloit,OH,USA,40.9231141,-80.9937025,39099,113195,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4912560,Dustyn Morell,Kent State,OL,MAC,Dustyn,Morell,76.0,280.0,57.0,OL,Lapeer,MI,USA,43.0514161,-83.3188341,26087,115639,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5222399,Elijah Williams,Kent State,OL,MAC,Elijah,Williams,74.0,300.0,55.0,OL,Toledo,OH,USA,41.6786754,-83.5127283,39095,110888,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5194677,Garrett Dial,Kent State,DL,Mid-American,Garrett,Dial,75.0,225.0,50.0,DL,Littleton,CO,USA,39.613321,-105.0166498,08005,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,,
2024,4869964,Garrett Masterson,Kent State,OL,MAC,Garrett,Masterson,78.0,315.0,76.0,OL,Lapeer,MI,USA,43.0514161,-83.3188341,26087,115562,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4832849,Gavin Garcia,Kent State,RB,MAC,Gavin,Garcia,67.0,192.0,5.0,RB,Catawissa,PA,USA,40.9548267,-76.4609868,42037,115403,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4875741,Gus Goodell,Kent State,LS,MAC,Gus,Goodell,73.0,210.0,41.0,LS,Stafford,VA,USA,38.4222681,-77.4084067,51179,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4427667,Hayden Junker,Kent State,TE,MAC,Hayden,Junker,75.0,245.0,87.0,TE,Massillon,OH,USA,40.7967244,-81.5215093,39151,125226,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5083407,Hunter Hopperton,Kent State,TE,MAC,Hunter,Hopperton,74.0,250.0,18.0,TE,Streetsboro,OH,USA,41.239223,-81.345941,39133,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4697846,J.B. Awolowo,Kent State,WR,Mid-American,J.B.,Awolowo,69.0,199.0,26.0,WR,Grafton,OH,USA,41.2725522,-82.0545892,39093,,0.0,,,,,,,,,,12.8,21.0,6.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0
2024,5092662,JD Sherrod,Kent State,QB,Mid-American,JD,Sherrod,72.0,207.0,13.0,QB,Memphis,TN,USA,35.1490215,-90.0516285,47157,,0.0,,,,,,,,,,,,,,,7.0,2.0,0.0,0.286,0.0,18.0,2.6,,,,,,13.0,30.0,0.0,67.0,5.2,,,,,,,,,,,,,,,,,,,,,,,
2024,5125525,Jahzae Kimbrough,Kent State,RB,Mid-American,Jahzae,Kimbrough,70.0,190.0,84.0,RB,Roanoke,VA,USA,37.270973,-79.9414313,51770,,0.0,11.0,5.0,0.0,24.0,4.8,,,,,13.5,14.0,2.0,0.0,27.0,,,,,,,,,,,,,27.0,18.0,0.0,114.0,4.2,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,,
2024,5222397,Jaihien Roy,Kent State,DL,Mid-American,Jaihien,Roy,74.0,230.0,33.0,DL,Centreville,MD,USA,39.0420588,-76.0674344,24035,110887,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,
2024,5146977,Jaire Rawlison,Kent State,CB,Mid-American,Jaire,Rawlison,69.0,182.0,22.0,CB,York,PA,USA,39.962398,-76.727392,42133,110615,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,11.0,0.0,0.0,21.0,,,
2024,5122047,Jared Kelley,Kent State,WR,MAC,Jared,Kelley,69.0,190.0,86.0,WR,North Olmsted,OH,USA,41.4156025,-81.9234726,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5222391,Jaxon Dunn,Kent State,OL,MAC,Jaxon,Dunn,77.0,295.0,55.0,OL,Brunswick,OH,USA,41.2456819,-81.8275398,39103,111194,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5222386,Jay Jay Etheridge,Kent State,WR,Mid-American,Jay Jay,Etheridge,70.0,160.0,3.0,WR,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,110126,1.0,37.0,14.0,1.0,137.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5193317,Jayden Studio,Kent State,LB,Mid-American,Jayden,Studio,72.0,229.0,26.0,LB,Perry,OH,USA,41.760326,-81.140932,39085,110679,1.0,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,23.0,0.0,2.0,38.0,,,
2024,4432794,Jaylen Dotson,Kent State,DB,Mid-American,Jaylen,Dotson,70.0,180.0,19.0,DB,Middletown,MD,USA,39.4437567,-77.5454038,24021,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,11.0,0.0,0.0,21.0,,,
2024,5198283,Jett Hilding,Kent State,QB,MAC,Jett,Hilding,74.0,180.0,10.0,QB,Chicago,IL,USA,41.8755616,-87.6244212,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4684970,Jimto Obidegwu,Kent State,OL,MAC,Jimto,Obidegwu,77.0,335.0,72.0,OL,Brandywine,MD,USA,38.6967833,-76.8477485,24033,117506,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5077283,Joel Boamah,Kent State,CB,Mid-American,Joel,Boamah,72.0,180.0,12.0,CB,Newark,NJ,USA,40.735657,-74.1723667,34013,113312,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,8.0,,,
2024,5159838,Joel Miasek,Kent State,PK,MAC,Joel,Miasek,76.0,203.0,94.0,PK,Canfield,OH,USA,41.025059,-80.760912,39099,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4879811,John Jackson,Kent State,DL,MAC,John,Jackson,75.0,279.0,52.0,DL,Barberton,OH,USA,41.012833,-81.6051221,39153,115543,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4686274,Jordan Lowe,Kent State,RB,Mid-American,Jordan,Lowe,68.0,215.0,35.0,RB,Detroit,MI,USA,42.3315509,-83.0466403,26163,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,13.0,0.0,43.0,2.9,,,,,,,,,,,,,,,,,,,,,,,
2024,5222392,Joseph Federer,Kent State,WR,MAC,Joseph,Federer,71.0,185.0,35.0,WR,Ballwin,MO,USA,38.5936028,-90.5385549,29189,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4912556,Josh Baka,Kent State,S,Mid-American,Josh,Baka,73.0,205.0,21.0,S,Ottawa,ON,Canada,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,58.0,0.0,2.5,90.0,0.0,0.0,1.0
2024,4686312,Josh Smith,Kent State,P,Mid-American,Josh,Smith,72.0,197.0,96.0,P,Narre Warren,VIC,Australia,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,61.0,83.0,1.0,3468.0,41.8,,,,,,,,,,,,,,,,,
2024,5147050,Josue Cordoba,Kent State,DL,MAC,Josue,Cordoba,75.0,280.0,55.0,DL,Plainfield,NJ,USA,40.6337136,-74.4073737,34039,110959,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5092211,Kaden Beatty,Kent State,DT,Mid-American,Kaden,Beatty,72.0,285.0,52.0,DT,Chesapeake,VA,USA,36.7183708,-76.2466798,51550,113381,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,9.0,0.0,2.5,19.0,,,
2024,4911913,Kam Olds,Kent State,LB,Mid-American,Kam,Olds,76.0,252.0,1.0,LB,Richmond,VA,USA,37.5385087,-77.43428,51760,115367,1.0,,,,,,13.0,1.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,6.0,25.0,0.0,7.0,42.0,,,
2024,5081641,Keenan Landry,Kent State,DL,Mid-American,Keenan,Landry,73.0,284.0,90.0,DL,Jennings,LA,USA,30.2224284,-92.657085,29189,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.5,15.0,0.0,0.0,1.0
2024,4683316,Kevin Toth,Kent State,OL,MAC,Kevin,Toth,78.0,288.0,71.0,OL,Hudson,OH,USA,41.240056,-81.440667,39153,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4697847,Khalib Johns,Kent State,LB,Mid-American,Khalib,Johns,74.0,229.0,8.0,LB,Lancaster,CA,USA,34.6981064,-118.1366153,06037,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,22.0,0.0,2.0,46.0,,,
2024,4431445,Ky Thomas,Kent State,RB,Mid-American,Ky,Thomas,71.0,200.0,3.0,RB,Topeka,KS,USA,39.049011,-95.677556,20177,118813,1.0,10.0,10.0,0.0,53.0,5.3,,,,,,,,,,,,,,,,,,,,,,135.0,38.0,1.0,550.0,4.1,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0
2024,5222381,Lavell Gibson,Kent State,DL,Mid-American,Lavell,Gibson,75.0,250.0,97.0,DL,Lorain,OH,USA,41.4673238,-82.1781904,39093,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,5.0,0.0,1.0,10.0,,,
2024,5222395,Lem Reynolds,Kent State,LB,MAC,Lem,Reynolds,,,48.0,LB,Westerville,OH,USA,40.126139,-82.9295287,39049,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5222384,Lesae Lacks,Kent State,WR,MAC,Lesae,Lacks,68.0,180.0,27.0,WR,Pittsburgh,PA,USA,40.4416941,-79.9900861,42003,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4566157,Luke Floriea,Kent State,WR,Mid-American,Luke,Floriea,70.0,173.0,,WR,Mentor,OH,USA,41.6661573,-81.339552,39085,120042,1.0,80.0,44.0,7.0,688.0,15.6,,,,,17.8,39.0,6.0,0.0,107.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.3,29.0,4.0,0.0,45.0,1.0,10.0,0.0,17.0,17.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
2024,4682916,Malcolm Folk,Kent State,DB,MAC,Malcolm,Folk,73.0,192.0,27.0,DB,Pottsgrove,PA,USA,,,,116808,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5078404,Marques Hicks,Kent State,RB,Mid-American,Marques,Hicks,68.0,190.0,20.0,RB,Cherry Hill,NJ,USA,39.9348351,-75.0307264,34007,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,-5.0,-1.7,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
2024,5193532,Martell Buchanan,Kent State,DB,Mid-American,Martell,Buchanan,73.0,175.0,25.0,DB,Stilwell,KS,USA,38.7691755,-94.6563454,20091,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.5,7.0,,,
2024,4890065,Mason Maddox,Kent State,DL,Mid-American,Mason,Maddox,73.0,275.0,6.0,DL,Aurora,CO,USA,39.729432,-104.8319196,08005,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.5,6.0,,,
2024,4878142,Mason Woods,Kent State,LB,Mid-American,Mason,Woods,71.0,215.0,0.0,LB,Woodbridge,VA,USA,38.6581723,-77.2497049,51153,118027,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,26.0,0.0,3.5,68.0,,,
2024,4362889,Matt Harmon,Kent State,LB,Mid-American,Matt,Harmon,77.0,254.0,7.0,LB,Rockwood,MI,USA,42.0708765,-83.2465957,26163,115700,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,2.0,24.0,0.0,6.5,56.0,,,
2024,4600980,Mattheus Carroll,Kent State,DL,Mid-American,Mattheus,Carroll,75.0,240.0,17.0,DL,Baltimore,MD,USA,39.2908816,-76.610759,24510,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,5.0,0.0,2.0,14.0,,,
2024,5222393,Micquan Gravely,Kent State,RB,MAC,Micquan,Gravely,71.0,175.0,34.0,RB,Cleveland,OH,USA,41.5051613,-81.6934446,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4912559,Mohammed Hazime,Kent State,DL,Mid-American,Mohammed,Hazime,75.0,250.0,88.0,DL,Dearborn,MI,USA,42.3222599,-83.1763145,26163,115585,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
2024,4569451,Naim Muhammad,Kent State,CB,Mid-American,Naim,Muhammad,71.0,201.0,23.0,CB,Bowie,MD,USA,38.9429659,-76.731234,24033,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,18.0,0.0,2.0,24.0,0.0,0.0,1.0
2024,5222385,Nathan Tager,Kent State,PK,MAC,Nathan,Tager,74.0,200.0,91.0,PK,Chardon,OH,USA,41.582466,-81.20334,39055,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4427270,Nicholas Giacolone,Kent State,LB,MAC,Nicholas,Giacolone,75.0,225.0,24.0,LB,Venice,FL,USA,27.0999188,-82.4543597,12115,125868,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5159836,Nick Cuva,Kent State,S,Mid-American,Nick,Cuva,73.0,185.0,36.0,S,Tallmadge,OH,USA,41.1014616,-81.4417989,39153,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,8.0,,,
2024,4697490,Nikolai Bujnowski,Kent State,OL,MAC,Nikolai,Bujnowski,73.0,305.0,55.0,OL,Verona,NJ,USA,40.829822,-74.2401466,34013,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5222387,Noah Earley,Kent State,RB,MAC,Noah,Earley,69.0,180.0,31.0,RB,Milford,OH,USA,39.174625,-84.2958988,39025,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5148359,Nylan Brown,Kent State,LB,Mid-American,Nylan,Brown,71.0,235.0,8.0,LB,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,110665,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,9.0,0.0,0.5,20.0,,,
2024,4898359,Oliver Billotte,Kent State,DL,Mid-American,Oliver,Billotte,76.0,298.0,97.0,DL,Clearfield,PA,USA,41.0272796,-78.4391876,42033,115323,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,11.0,,,
2024,5122060,Peyton Faulkner,Kent State,TE,MAC,Peyton,Faulkner,76.0,245.0,19.0,TE,Pittsburgh,PA,USA,40.4416941,-79.9900861,42003,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5194675,Preston Hopperton,Kent State,WR,MAC,Preston,Hopperton,70.0,180.0,23.0,WR,Streetsboro,OH,USA,41.239223,-81.345941,39133,111233,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5082977,Preston Taylor,Kent State,RB,MAC,Preston,Taylor,73.0,175.0,89.0,RB,Copley,OH,USA,41.0989439,-81.6445685,39153,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5222388,Robert Atha,Kent State,LS,Mid-American,Robert,Atha,70.0,195.0,58.0,LS,Mogadore,OH,USA,41.050775,-81.393946,39153,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
2024,5082969,Rocco Nicholl,Kent State,LB,Mid-American,Rocco,Nicholl,76.0,238.0,44.0,LB,Philadelphia,PA,USA,39.9527237,-75.1635262,42101,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,30.0,0.0,0.5,61.0,,,
2024,5222398,Ruel Tomlinson,Kent State,QB,Mid-American,Ruel,Tomlinson,73.0,217.0,17.0,QB,Cleveland,OH,USA,41.5051613,-81.6934446,39035,,0.0,,,,,,,,,,,,,,,28.0,11.0,2.0,0.393,0.0,73.0,2.6,,,,,,28.0,13.0,0.0,7.0,0.3,,,,,,,,,,,,,,,,,,,,,,,
2024,5151679,Sayed Abuhamdeh,Kent State,LB,MAC,Sayed,Abuhamdeh,72.0,225.0,15.0,LB,North Royalton,OH,USA,41.3136644,-81.7245739,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4690159,Sebastian Brown,Kent State,WR,Mid-American,Sebastian,Brown,74.0,195.0,85.0,WR,Detroit,MI,USA,42.3315509,-83.0466403,26163,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
2024,4429989,Stanley King,Kent State,WR,Mid-American,Stanley,King,78.0,200.0,80.0,WR,Camden,NJ,USA,39.9448402,-75.1198911,34007,123198,1.0,14.0,3.0,0.0,34.0,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4912558,Stephen Daley,Kent State,DL,Mid-American,Stephen,Daley,73.0,260.0,8.0,DL,Winchester,VA,USA,39.1852184,-78.1652404,51840,115511,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,4.0,27.0,0.0,9.0,51.0,0.0,0.0,1.0
2024,4613093,Terrell Miller,Kent State,CB,Mid-American,Terrell,Miller,71.0,175.0,18.0,CB,Fairburn,GA,USA,33.5670562,-84.5810418,13121,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
2024,5125747,Tevin Tucker,Kent State,S,Mid-American,Tevin,Tucker,71.0,190.0,13.0,S,Kannapolis,NC,USA,35.4874708,-80.621438,37025,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,38.0,0.0,2.0,65.0,,,
2024,5194691,Tommy Newcomb,Kent State,PK,MAC,Tommy,Newcomb,71.0,205.0,49.0,PK,Lagrange,IL,USA,41.6417165,-85.4166502,18087,111214,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5082965,Tommy Ulatowski,Kent State,QB,Mid-American,Tommy,Ulatowski,73.0,196.0,14.0,QB,Chicago,IL,USA,41.8755616,-87.6244212,17031,,0.0,,,,,,,,,,,,,,,175.0,81.0,8.0,0.463,15.0,1342.0,7.7,,,,,,62.0,34.0,1.0,-22.0,-0.4,,,,,,,,,,,,,,,,,,,,,6.0,3.0,0.0
2024,4608738,Tony Georges,Kent State,OL,MAC,Tony,Georges,73.0,295.0,63.0,OL,Westlake,OH,USA,41.4553232,-81.9179174,39035,121699,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4426712,Tristen Bittner,Kent State,OL,MAC,Tristen,Bittner,77.0,325.0,65.0,OL,Wheeling,WV,USA,40.0639616,-80.7209149,54069,124263,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5148940,Troy Martin,Kent State,S,MAC,Troy,Martin,74.0,205.0,30.0,S,Reynoldsburg,OH,USA,39.9547861,-82.8121191,39049,110758,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4877642,Tyler Bivens,Kent State,DB,MAC,Tyler,Bivens,71.0,175.0,14.0,DB,Ann Arbor,MI,USA,42.2681569,-83.7312291,26161,115364,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5147053,Wayne Harris,Kent State,WR,Mid-American,Wayne,Harris,69.0,165.0,6.0,WR,Huntington,WV,USA,38.4192496,-82.445154,54011,111082,1.0,7.0,3.0,0.0,19.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4917286,Will Hryszko,Kent State,PK,Mid-American,Will,Hryszko,71.0,180.0,47.0,PK,Strongsville,OH,USA,41.3144733,-81.83511,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,40.0,0.6,24.0,15.0,15.0,,,,,,,,,,
2024,4696048,X Cokley,Kent State,CB,MAC,X,Cokley,71.0,187.0,21.0,CB,Baltimore,MD,USA,39.2908816,-76.610759,24510,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5222383,Zadan Abuhamdeh,Kent State,LB,MAC,Zadan,Abuhamdeh,74.0,220.0,42.0,LB,North Royalton,OH,USA,41.3136644,-81.7245739,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4361365,Zaid Hamdan,Kent State,DL,Mid-American,Zaid,Hamdan,72.0,270.0,57.0,DL,Mason,OH,USA,39.3600586,-84.309939,39165,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,14.0,0.0,4.0,36.0,,,
2024,5230951,Zaid Hamdan,Kent State,,MAC,Zaid,Hamdan,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
